0.348348 0.787836 1.52107 0.629821 2.59415 0.529664 0.551585 0.993321 -10.119 0.542874 0.960876 -1.23449 
0.488066 0.951193 0.337212 1.03534 1.82711 -4.73135 0.680234 1.32581 -0.308991 0.548231 1.15472 1.10728 
0.427886 0.298221 -0.551433 0.346338 0.67604 -1.47115 0.47851 0.905306 -0.563365 0.560616 0.90351 1.70575 
0.229928 1.95082 1.2495 0.935806 2.79164 6.74687 0.651837 1.73435 1.80934 0.60629 1.17461 0.40724 
0.820694 0.951819 -5.34 0.753694 0.988256 -0.986879 0.630036 1.2585 -0.542805 0.60814 1.15098 -23.5875 
0.887439 0.300364 -1.37736 0.826179 2.19161 -2.43857 0.612372 1.04123 0.0221837 0.545094 1.04041 -1.28507 
0.312739 1.35498 -0.67756 0.626456 1.83972 -1.27794 0.675232 1.91 1.01775 0.614274 1.12392 -6.06674 
0.909489 1.29858 -0.397282 1.1201 1.22441 -0.377218 0.793224 0.975769 0.0333459 0.603103 1.03726 -0.180842 
0.790604 0.153182 -0.248792 0.906256 1.00399 0.480401 0.638002 1.66326 -2.16934 0.570178 1.1444 -0.202292 
0.447742 0.355172 -2.5286 0.668235 2.27248 1.82417 0.658868 1.12902 1.29145 0.560373 1.17675 1.29119 
0.896732 0.633926 -0.186737 0.66863 1.03554 -0.245008 0.5977 1.02267 -1.29242 0.562081 0.882528 -1.78208 
0.712328 0.432092 -1.86828 0.743415 0.359679 -1.05469 0.515013 1.40794 1.07364 0.543498 1.14178 -1.04614 
0.894404 0.157342 0.135624 0.838362 0.79954 1.06456 0.622634 1.01157 -1.4097 0.589812 1.19819 0.227691 
0.123227 1.94223 0.713807 0.246355 1.8992 12.278 0.610447 1.7457 3.84979 0.636799 1.21149 1.01545 
0.506917 0.726089 -2.34401 0.651679 1.0891 -0.283054 0.714749 1.79302 -0.785339 0.54152 1.34032 5.69613 
0.9842 0.507417 0.908812 1.22051 1.08602 1.35438 0.737466 1.5182 0.633195 0.591765 1.13517 -1.67997 
0.490454 0.745906 -0.191971 1.00066 0.939728 0.901074 0.600836 1.45129 0.961376 0.619535 1.19496 -3.41555 
0.881154 0.0868304 0.016223 0.9922 0.885912 -0.163744 0.721885 1.0553 -1.41773 0.551936 1.05942 276.979 
0.931274 0.392984 1.16232 0.848287 0.954432 0.120582 0.641118 1.41017 -66.7086 0.571045 1.0825 -7.51138 
0.940234 0.878569 0.10566 1.06784 1.61567 -0.115128 0.76048 0.935713 1.08017 0.629918 0.919907 -3.32096 
0.681062 1.23581 -0.428459 0.796316 4.24703 0.428295 0.687213 1.72837 0.859387 0.601182 1.36575 0.219918 
0.240497 0.155088 -1.86865 0.405667 1.35247 0.181888 0.649035 0.974408 -1.14303 0.570738 1.30455 -0.737106 
0.492924 1.99691 0.00753857 0.747661 3.24403 -0.320578 0.588548 1.2017 1.03925 0.50356 1.09852 0.895098 
0.945917 0.170809 -0.252156 1.20964 0.20766 -0.255471 0.725782 0.863935 -0.857469 0.573871 1.16562 0.198178 
0.58195 0.142734 -0.186314 1.12227 0.357797 -0.104091 0.765591 1.01208 -2.02925 0.5727 0.96642 2.13121 
0.211564 0.896879 -0.025204 0.483654 2.06161 0.440504 0.518053 1.79257 -1.62084 0.535486 1.12694 0.748317 
0.610937 1.44313 -0.385429 0.844313 2.01734 -1.38314 0.663372 1.28472 -0.831509 0.621787 1.10705 1.70898 
0.349181 2.29673 -0.0900614 0.70118 1.38977 0.327208 0.585517 1.18195 9.26545 0.546295 1.10848 2.76373 
0.175502 1.81521 -0.355539 0.671605 1.72402 -0.723219 0.476138 1.54071 -0.94006 0.502015 1.05148 1.63956 
0.561287 2.00759 0.265507 1.00187 1.58428 3.42101 0.549251 1.35973 55.5372 0.589128 1.19223 6.99712 
0.846778 0.71914 0.678192 1.16041 1.08384 1.72457 0.700633 1.02741 -15.7628 0.546877 0.992728 -0.819926 
0.964683 2.82302 4.09175 0.605351 2.35177 0.611228 0.727487 1.56059 0.891729 0.591645 1.13729 3.28079 
0.65244 0.0944982 0.392928 0.935967 2.06732 -0.617858 0.644556 1.23509 -4.53571 0.554497 1.08902 -0.990856 
0.789077 0.114469 0.101626 0.543996 1.5279 6.23346 0.647523 1.32039 1.09572 0.567588 1.44609 0.837017 
0.20554 0.260832 1.24226 0.578755 0.892623 1.01321 0.584748 1.38175 2.2742 0.553806 1.1907 2.91713 
0.16583 4.95394 -4.27134 0.916969 3.79228 -1.74288 0.598712 2.38479 -2.85743 0.59007 1.40352 0.24926 
0.466593 1.18994 1.96642 0.522144 3.65102 1.65015 0.600902 1.57624 1.78487 0.588897 1.1969 2.10096 
0.803734 1.83694 -1.22564 0.738583 1.45063 -1.16839 0.712446 1.16655 -0.0333364 0.539798 1.08056 -1.56492 
0.339333 0.0607345 1.41353 0.693178 0.674451 2.63967 0.576099 1.18908 1.85326 0.561877 1.25916 -5.70849 
0.734176 0.378758 -0.0617819 1.04956 1.16645 -2.90314 0.752563 0.932836 -1.14638 0.560862 0.992053 0.69941 
0.713482 0.0298375 0.469149 0.763781 0.955228 0.101526 0.625111 1.55469 39.4766 0.568654 1.22064 5.3767 
0.236134 0.768747 3.88964 0.21754 1.21307 -1.70539 0.544058 1.15 -0.830385 0.544719 1.08867 0.461875 
0.616472 0.509186 0.0408188 0.716341 1.11676 0.381661 0.607423 1.37517 -2.70711 0.534874 1.14232 -0.879447 
0.389901 1.67479 3.50841 0.355931 2.4352 2.33058 0.64268 1.32456 -2.85615 0.572057 1.31132 -0.609861 
0.366236 1.04943 0.191889 0.663577 0.821963 -1.50222 0.656599 0.704408 1.14614 0.606555 1.0815 0.08664 
0.267643 9.06569 -3.37371 0.466192 4.96717 -1.417 0.677258 1.67259 0.235999 0.571141 1.07136 1.23118 
0.510822 0.425787 0.182357 0.744485 2.13819 -0.140786 0.764962 1.32923 0.178732 0.556038 0.985022 -1.39861 
0.740089 0.443693 -0.0710126 0.742337 0.869798 0.330298 0.718923 0.949322 0.347069 0.602192 1.11165 1.22851 
0.488848 0.0481021 -0.255193 0.70673 1.77925 1.43967 0.549499 0.897127 -0.209273 0.552644 1.0137 1.02682 
0.431016 1.68639 -0.700503 0.907872 1.6174 -5.24109 0.692664 0.946892 -3.82563 0.596568 1.22902 2.14365 
0.0734496 2.22808 1.31107 0.479772 1.69697 -0.932102 0.574166 1.24695 6.22904 0.590205 0.965687 -1.89905 
0.411229 0.136005 -1.0578 0.624376 0.900987 -0.149115 0.812523 1.43785 -0.668538 0.541836 1.28478 0.254496 
0.080195 0.536181 -74.3164 0.820788 1.94924 -36.8855 0.716581 1.24856 -7.89898 0.61157 1.12757 -1.46093 
0.148749 2.158 -0.193904 0.214834 1.66618 0.543082 0.570567 1.44063 2.12947 0.519048 1.21442 23.0597 
0.422266 0.461395 -0.849775 0.607607 0.533222 1.49597 0.680817 1.14029 -0.154204 0.595173 0.986807 -1.31327 
0.775161 1.96793 -0.805929 0.650525 2.639 -1.40851 0.592854 1.33917 -1.27136 0.546971 1.24715 0.589822 
0.621948 1.26036 2.43013 0.764427 3.8408 2.49478 0.648267 1.36366 -0.453109 0.566251 1.0624 1.38456 
0.88174 0.331635 -0.365302 1.21943 1.86873 -1.79354 0.595098 1.0191 -12.3383 0.57283 1.25481 0.425716 
0.179913 1.77738 0.261555 0.564683 3.39009 8.01049 0.68435 1.47568 0.480699 0.581904 1.12388 5.69656 
0.0489918 0.412304 9.15221 0.347925 0.93943 7.86907 0.646535 1.35378 1.37779 0.551871 1.22652 2.97916 
0.805354 0.454695 2.15295 1.06771 1.19014 0.447812 0.522932 2.13756 -0.255805 0.551329 1.18153 0.753338 
0.205741 2.87126 0.662897 0.718327 2.3171 0.519646 0.617495 1.54677 -0.270985 0.542562 1.21667 -0.725988 
0.966867 1.12607 -4.40487 1.1994 1.17416 0.362295 0.634576 1.53426 0.581533 0.517691 1.24944 4.03741 
0.983053 0.976166 -0.00478574 0.60814 1.02782 -0.458651 0.577865 1.862 6.14559 0.575807 1.19369 -0.302398 
0.0476352 4.09914 -0.013852 0.144114 3.99829 -1.47197 0.436699 1.368 -0.35419 0.540603 1.01344 -1.67116 
0.420446 0.00720728 -0.897696 0.518868 0.557836 -0.222647 0.661983 1.22795 1.42731 0.578223 1.08228 41.2271 
0.683361 1.71055 -3.74758 0.496575 1.35812 -1.15035 0.655722 1.7113 1.10113 0.556313 1.22411 0.500898 
0.899766 3.4565 0.212402 0.883317 2.24706 2.33332 0.611555 1.27184 3.75846 0.533285 1.09835 -3.75789 
0.186808 0.58483 -0.295699 0.690959 2.44492 -0.0257122 0.711065 1.5753 1.00846 0.597182 1.04336 -0.128904 
0.400586 0.461157 2.37181 0.917718 0.644077 1.02004 0.638668 0.665426 4.18649 0.585848 1.11264 1.56915 
0.0639578 1.15369 -0.781589 0.93045 3.33091 -0.242726 0.587755 1.74832 151.578 0.516718 1.09546 15.9643 
0.781564 1.08169 0.0991968 0.682698 1.26908 7.19329 0.544971 0.95303 0.813336 0.531025 1.1457 0.538173 
0.72839 0.124643 -0.980693 0.596322 0.40377 -0.0171946 0.411874 1.19324 0.650418 0.569639 1.23173 -2.17254 
0.263642 2.09756 -5.67242 0.872335 3.84575 -3.381 0.620165 1.29789 -1.16804 0.588529 1.03633 -0.761938 
0.442602 0.845909 6.23467 0.331607 2.5513 9.21608 0.525293 1.23469 1.74522 0.558429 1.07917 0.826833 
0.418177 3.2061 2.49335 0.694742 4.5959 1.5356 0.645028 1.75674 1.04796 0.583444 1.1453 0.19585 
0.92953 0.566004 -11.7813 0.898953 1.27459 -3.30256 0.500698 2.29492 -0.353286 0.57001 1.23274 -0.946142 
0.466686 2.47135 11.0863 0.916455 1.46069 7.38121 0.669781 2.04305 2.72081 0.594292 1.26757 1.49939 
0.81003 1.15756 3.0605 1.25375 1.10686 2.4468 0.645338 1.22145 1.34636 0.543137 1.21938 -0.621599 
0.521599 3.02488 -0.503848 0.782151 2.49373 0.948265 0.708932 0.959922 8.64319 0.610849 1.17692 2.26834 
0.222474 1.14766 1.13524 0.791101 1.30649 5.00811 0.597529 0.830355 1.21767 0.57424 1.19088 -3.87813 
0.53638 0.449006 5.99997 0.669984 2.2623 4.55402 0.577715 1.44991 1.7627 0.577824 1.18283 0.539756 
0.972106 4.3359 2.16409 0.943962 4.11616 -0.819588 0.918807 1.64601 -0.150813 0.64231 1.28605 0.51035 
0.12852 0.506604 -1.35071 0.548584 0.600778 -3.0227 0.649224 1.22881 -3.53414 0.557111 1.21701 1.36717 
0.533174 0.131125 0.527126 0.615562 2.30179 -0.960124 0.560665 1.65713 0.474442 0.518756 1.18209 0.160741 
0.630884 0.163717 0.35301 0.936338 3.32435 -8.86295 0.689115 1.91312 17.801 0.582114 1.27643 6.65722 
0.225816 0.904297 -0.464449 0.535369 1.22677 2.18993 0.534949 1.10991 -0.323862 0.498823 0.992826 -0.0375053 
0.681609 0.0542809 -6.56359 0.921479 3.28653 -18.789 0.660259 1.78101 -3.02247 0.574576 1.24352 -0.333659 
0.131729 1.27013 4.23023 0.956771 0.963715 3.71381 0.574769 1.42626 1.21242 0.580694 1.25275 2.50542 
0.348685 0.332296 3.45738 0.998166 1.53034 2.86206 0.686399 1.51182 2.42917 0.583864 1.31667 -0.189783 
0.664357 0.0136184 5.55784 0.764554 0.853542 1.03266 0.585639 1.44212 0.648931 0.554194 1.14394 -0.0421276 
0.777842 0.972569 1.56718 1.1717 1.74381 -4.40623 0.66021 1.55723 1.78295 0.608969 1.06062 0.98671 
0.104918 0.0728594 -0.278626 0.445971 1.79854 0.235759 0.511456 1.33764 2.16622 0.607983 1.3667 4.66865 
0.924303 2.96161 -1.78531 0.994324 2.33314 1.71428 0.73298 0.866062 1.0844 0.557869 1.13354 -1.88214 
0.615358 1.52727 0.553421 0.778486 1.58363 2.68094 0.577122 1.53591 -0.0609758 0.60378 1.15728 -2.19758 
0.778124 0.451053 0.488297 0.856048 1.77246 -0.943026 0.461819 0.837705 -0.0562764 0.563621 0.997082 0.0957973 
0.369256 3.77823 -1.84553 0.742416 3.02811 -0.917293 0.708694 1.89624 3.59305 0.609713 1.23231 1.26817 
0.440286 1.09924 0.465852 0.662432 1.12648 0.283726 0.482668 1.18796 -1.88366 0.574723 1.0805 -1.22344 
0.324289 0.0667291 0.0844116 0.739172 1.24127 -2.27039 0.594639 1.26902 -0.307569 0.591017 1.0586 -1.34785 
0.0905756 1.51861 -0.218533 0.353309 1.23064 -0.500835 0.635097 1.0842 -1.07159 0.605632 1.11033 0.195636 
0.50406 0.360123 2.57893 0.782303 0.63951 3.38529 0.56708 1.34727 2.24501 0.579118 1.15604 0.477621 
0.663517 0.998088 -2.26402 0.784882 1.55489 2.25982 0.617138 1.60232 -3.18914 0.572529 1.1602 -1.04631 
0.74245 0.627055 0.794399 0.901003 0.887427 1.54221 0.640686 1.18917 -0.558666 0.563388 0.971791 0.902786 
0.991324 0.0903727 -0.749312 0.920716 0.20614 -1.94795 0.911655 1.21205 -0.432936 0.623433 0.903396 0.43753 
0.392313 0.173742 0.247572 0.535827 1.63733 1.31262 0.634363 1.81962 0.517455 0.609897 1.25569 -0.199534 
0.274939 1.60411 -0.859038 0.701059 1.66432 -1.22187 0.673184 1.4611 -0.492262 0.615341 1.01419 5.47999 
0.995618 0.214805 -1.22997 0.95874 1.56862 -1.61677 0.916262 1.42823 -1.31064 0.621105 1.15959 1.35462 
0.0719303 1.87154 0.0576336 0.649241 1.92754 0.428451 0.715672 1.21019 -1.65273 0.570053 1.15749 -0.251731 
0.683433 0.485207 -0.00578173 0.92771 1.00006 -10.1725 0.736792 0.644605 -5.35817 0.641799 0.974222 -1.92897 
0.767511 0.192597 -131.438 0.611024 0.90878 -66.6588 0.464104 0.969532 -14.6832 0.562567 1.13639 -3.57599 
0.0317805 0.319079 -2.45352 0.217115 1.36576 -3.04536 0.497788 1.19578 -1.50217 0.542628 1.0491 -2.6973 
0.760495 0.0697714 0.529987 0.889201 0.420905 8.62795 0.860128 0.861986 -15.8427 0.585671 1.05237 -2.78053 
0.0633264 1.06918 0.812204 0.770389 2.75725 0.400861 0.600073 1.46968 5.07396 0.570343 1.30308 2.53165 
0.268365 3.19506 0.825532 0.259055 3.06914 -1.08819 0.45959 1.64842 -3.47626 0.5475 0.975347 -2.65814 
0.217053 0.754802 2.20076 0.880171 1.05703 0.382746 0.577514 1.18609 -0.403382 0.556014 1.10972 1.21112 
0.531853 1.87732 4.03448 0.869851 2.12614 2.06873 0.635008 1.62232 1.76144 0.530321 1.17059 -0.506368 
0.0164955 1.42563 -0.206235 0.559988 0.957642 0.118187 0.607415 1.29393 -0.365807 0.566568 1.30927 -8.5719 
0.597381 0.115003 0.484979 0.65925 1.81131 0.440172 0.561816 1.66546 0.82518 0.517546 1.16339 0.289953 
0.816573 1.03394 -0.367161 1.00475 1.59958 -7.14689 0.744861 1.26859 -130.117 0.602898 1.06007 -12.5497 
0.297519 0.81812 1.2694 0.987619 0.776566 1.59068 0.749799 1.34795 -0.206947 0.588849 1.13314 -3.3584 
0.631993 0.26711 -1.139 0.58738 1.41581 2.02434 0.681747 1.00227 0.789729 0.55102 1.02252 0.105905 
0.574048 1.58715e-05 -2.25583 0.816624 0.0796053 -0.841975 0.669713 0.810837 0.288826 0.571058 0.764636 -1.80995 
0.817105 1.48216 -3.10092 0.803372 0.889048 -1.58639 0.668582 1.20436 1.79562 0.552836 1.1736 5.18154 
0.663486 1.06172 -0.643244 0.89899 1.17403 -0.405119 0.635701 1.00333 -1.00012 0.56838 1.2053 0.210576 
0.635333 0.260978 6.53394 0.829452 0.646339 4.22346 0.608432 1.42801 -1.21088 0.548195 1.11692 0.642479 
0.96471 0.444979 -0.0235976 0.959584 0.758036 1.30681 0.648479 0.918085 -0.317202 0.518187 1.07243 -0.0970329 
0.281466 1.24306 -3.61435 0.553395 0.803643 -3.04134 0.538819 0.78369 -0.712539 0.563956 1.12309 -0.0544113 
0.0974684 1.24677 0.0089502 0.35914 1.55865 1.21504 0.52048 1.68968 2.25615 0.538855 1.22768 0.328107 
0.474043 0.792571 -1.83351 1.08444 2.26454 1.22048 0.77931 1.04178 0.249504 0.546574 1.10759 -0.121031 
0.528894 2.37497 -0.430346 0.983875 1.42213 -1.78894 0.678597 1.28586 0.167931 0.597908 1.1506 0.423034 
0.139389 1.31834 -0.276288 0.298283 1.3284 -0.776078 0.503689 1.5334 0.622199 0.574725 1.22435 -1.39916 
0.109652 0.0119514 -0.229332 0.601484 0.929989 -0.364197 0.664369 2.1846 0.480528 0.542022 1.08495 0.766419 
